TRDATE,REGION,STATE_NAME,MODE_OF_TRANSPORT,STATION_NAME,UTILITY,SECTOR,CAPACITY,NORMATIVE_STOCKS_REQUIRED_IN_DAYS,DAILY_REQUIREMENT,ACTUAL_STOCK_IMPORT,ACTUAL_STOCK_INDIGENOUS,ACTUAL_STOCK_TOTAL,ACTUAL_STOCK_DAYS,CRITICAL,SUPERCRITICAL,REMARKS
25-Feb-17,NORTHERN,UTTAR PRADESH,PITHEAD,RIHAND STPS,NTPC LIMITED.,CENTRAL,3000,15,43,0,1031,1031,24,NULL,NULL,NA
25-Feb-17,NORTHERN,UTTAR PRADESH,PITHEAD,SINGRAULI STPS,NTPC LIMITED.,CENTRAL,2000,15,35,0,656,656,19,NULL,NULL,NA
25-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,TANDA TPS,NTPC LIMITED.,CENTRAL,440,25,7,0,231,231,32,NULL,NULL,NA
25-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,UNCHAHAR TPS,NTPC LIMITED.,CENTRAL,1550,25,16,0,495,495,32,NULL,NULL,NA
25-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,ROSA TPP Ph-I,ROSSA POWER SUPPLY CO. LTD.,IPP,1200,25,17,35,366,401,23,NULL,NULL,NA
25-Feb-17,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA C TPS,LANCO ANPARA POWER PVT. LTD.,IPP,1200,15,10,0,300,300,30,NULL,NULL,NA
25-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,OBRA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1278,20,12,0,344,344,28,NULL,NULL,NA
25-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,PRAYAGRAJ TPP,Prayagraj Power Generation Company limited,IPP,0,20,16,0,155,155,10,NULL,NULL,NA
25-Feb-17,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,9,0,113,113,13,NULL,NULL,NA
25-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,200,15,7,0,16,16,2,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,1340,15,23,0,355,355,15,NULL,NULL,NA
25-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,2600,15,43,0,450,450,10,NULL,NULL,NA
25-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,2980,15,51,0,137,137,3,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,10,0,129,129,13,NULL,NULL,NA
25-Feb-17,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER CO. PVT. LTD.,CENTRAL,500,20,7,0,124,124,19,NULL,NULL,NA
25-Feb-17,WESTERN,CHHATTISGARH,RAIL,BARADARHA TPS,D.B.POWER CORP. LTD.,IPP,1200,20,17,0,46,46,3,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,WESTERN,CHHATTISGARH,RAIL,BALCO TPS,BHARAT ALUMINIUM CO. LTD.,IPP,0,20,8,0,95,95,12,NULL,NULL,NA
25-Feb-17,WESTERN,CHHATTISGARH,RAIL,MARWA TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,0,20,8,0,174,174,22,NULL,NULL,NA
25-Feb-17,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PVT,60,30,6,54,56,110,20,NULL,NULL,NA
25-Feb-17,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,740,30,5,63,39,102,22,NULL,NULL,NA
25-Feb-17,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,630,30,6,0,293,293,51,NULL,NULL,NA
25-Feb-17,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1350,30,10,0,398,398,40,NULL,NULL,NA
25-Feb-17,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1470,30,11,0,486,486,44,NULL,NULL,NA
25-Feb-17,WESTERN,MADHYA PRADESH,RAIL,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,210,15,3,0,46,46,14,NULL,NULL,NA
25-Feb-17,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1340,20,19,0,146,146,8,NULL,NULL,NA
25-Feb-17,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1330,20,12,0,182,182,15,NULL,NULL,NA
25-Feb-17,WESTERN,MADHYA PRADESH,RAIL,SHRI SINGHAJI TPP,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1200,20,10,0,120,120,12,NULL,NULL,NA
25-Feb-17,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,4760,15,74,0,1117,1117,15,NULL,NULL,NA
25-Feb-17,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAI PRAKASH POWER VENTURE LTD.,IPP,500,25,4,0,99,99,22,NULL,NULL,NA
25-Feb-17,WESTERN,MADHYA PRADESH,RAIL,ANUPPUR TPP,MB POWER MADHYA PRADESH LTD,IPP,1200,25,9,0,125,125,14,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1420,20,19,0,167,167,9,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,2920,20,31,0,432,432,14,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1340,25,21,0,193,193,9,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,2400,25,19,0,356,356,19,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,7,0,162,162,24,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1170,25,12,0,217,217,18,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,5,0,170,170,34,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,3300,20,47,0,170,170,4,CRITICAL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PVT,500,25,7,12,274,286,43,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,BUTIBORI TPP,Vidarbha Industries Power Ltd.,IPP,600,20,4,0,71,71,16,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,RattanIndia Power Limited,IPP,1350,20,19,70,94,165,9,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,9,0,91,91,10,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,2320,20,15,0,233,233,16,NULL,NULL,NA
25-Feb-17,WESTERN,MAHARASHTRA,RAIL,DHARIWAL TPP,DHARIWAL INFRASTRUCTURE PVT. LTD.,IPP,0,20,6,0,101,101,18,NULL,NULL,NA
25-Feb-17,SOUTHERN,ANDHRA PRADESH,RAIL,Dr. N.TATA RAO TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,3520,20,25,0,363,363,15,NULL,NULL,NA
25-Feb-17,SOUTHERN,ANDHRA PRADESH,RAIL,RAYALASEEMA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,1050,25,16,0,231,231,15,NULL,NULL,NA
25-Feb-17,SOUTHERN,ANDHRA PRADESH,RAIL,SIMHADRI,NTPC LIMITED.,CENTRAL,2000,25,31,0,317,317,10,NULL,NULL,NA
25-Feb-17,SOUTHERN,ANDHRA PRADESH,RAIL,DAMODARAM SANJEEVAIAH TPS,ANDHRA PRADESH POWER DEVELOPMENT COMPANY,STATE,1600,20,15,164,18,182,12,NULL,NULL,NA
25-Feb-17,SOUTHERN,ANDHRA PRADESH,RAIL,VIZAG TPP,HINDUJA NATIONAL POWER CORP,IPP,0,20,14,2,11,14,1,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,SOUTHERN,ANDHRA PRADESH,RAIL,PAINAMPURAM TPP,THERMAL POWERTECH CORPORATION INDIA LTD.,IPP,1320,20,23,167,117,284,12,NULL,NULL,NA
25-Feb-17,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1720,30,23,0,92,92,4,CRITICAL,NULL,NA
25-Feb-17,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1700,30,9,15,75,90,10,NULL,NULL,NA
25-Feb-17,SOUTHERN,TAMIL NADU,INTER MODAL,ENNORE TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,340,30,6,0,6,6,1,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,SOUTHERN,TAMIL NADU,INTER MODAL,METTUR TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,1440,30,22,129,127,256,12,NULL,NULL,NA
25-Feb-17,SOUTHERN,TAMIL NADU,INTER MODAL,NORTH CHENNAI TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,1830,30,14,55,38,94,6,CRITICAL,NULL,NA
25-Feb-17,SOUTHERN,TAMIL NADU,INTER MODAL,TUTICORIN TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,1050,30,10,156,240,396,40,NULL,NULL,NA
25-Feb-17,SOUTHERN,TAMIL NADU,INTER MODAL,VALLUR TPP,NTPC TAMILNADU ENERGY COMPANY LIMITED,CENTRAL,1500,30,21,67,201,267,13,NULL,NULL,NA
25-Feb-17,SOUTHERN,TAMIL NADU,RAIL,TUTICORIN (JV) TPP,NLC TAMIL NADU POWER LTD,CENTRAL,1000,20,11,341,92,433,38,NULL,NULL,NA
25-Feb-17,SOUTHERN,TELANGANA,RAIL,KOTHAGUDEM TPS,TELANGANA STATE GENCO,STATE,720,20,29,0,388,388,13,NULL,NULL,NA
25-Feb-17,SOUTHERN,TELANGANA,PITHEAD,RAMAGUNDEM STPS,NTPC LIMITED.,CENTRAL,2663,15,42,0,467,467,11,NULL,NULL,NA
25-Feb-17,SOUTHERN,TELANGANA,PITHEAD,KAKATIYA TPS,TELANGANA STATE GENCO,STATE,1100,15,14,0,47,47,3,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,KANTI BIJLEE UTPADAN NIGAM LTD.,CENTRAL,610,20,3,0,11,11,3,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,2340,15,39,0,387,387,10,NULL,NULL,NA
25-Feb-17,EASTERN,BIHAR,RAIL,BARH II,NTPC LIMITED.,CENTRAL,1320,20,18,0,280,280,16,NULL,NULL,NA
25-Feb-17,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,760,20,11,0,343,343,31,NULL,NULL,NA
25-Feb-17,EASTERN,JHARKHAND,RAIL,PATRATU TPS,PATRATU VIDYUT UTPADAN NIGAM LIMITED(PVUNL),CENTRAL,455,20,7,0,9,9,1,CRITICAL,SUPERCRITICAL,NA
25-Feb-17,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,4,0,309,309,87,NULL,NULL,NA
25-Feb-17,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,5,0,162,162,32,NULL,NULL,NA
25-Feb-17,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,1050,20,14,0,243,243,17,NULL,NULL,NA
25-Feb-17,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,1000,20,8,0,245,245,32,NULL,NULL,NA
25-Feb-17,EASTERN,ORISSA,PITHEAD,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,9,0,69,69,8,NULL,NULL,NA
25-Feb-17,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,10,0,248,248,25,NULL,NULL,NA
25-Feb-17,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,3000,15,58,0,409,409,7,NULL,NULL,NA
25-Feb-17,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,1050,20,10,0,147,147,15,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,DURGAPUR TPS,DAMODAR VALLEY CORPORATION,CENTRAL,210,20,4,0,202,202,57,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,BAKRESWAR TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,1050,20,13,0,219,219,16,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,MEJIA TPS,DAMODAR VALLEY CORPORATION,CENTRAL,2340,20,27,0,267,267,10,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,BANDEL TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,450,20,6,0,139,139,25,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,D.P.L. TPS,DURGAPUR PROJECTS LIMITED,STATE,660,25,4,0,79,79,20,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,KOLAGHAT TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,1260,25,12,0,198,198,16,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,SAGARDIGHI TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,1600,20,9,0,56,56,6,CRITICAL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,SANTALDIH TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,500,20,9,0,128,128,14,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,BUDGE BUDGE TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PVT,750,20,11,0,190,190,17,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,SOUTHERN REPL. TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PVT,135,20,2,0,43,43,20,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,TITAGARH TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PVT,240,20,2,0,14,14,8,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,PITHEAD,FARAKKA STPS,NTPC LIMITED.,CENTRAL,2100,15,32,72,326,398,12,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,DURGAPUR STEEL TPS,DAMODAR VALLEY CORPORATION,CENTRAL,1000,20,15,0,266,266,18,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,HALDIA TPP,HALDIA ENERGY LTD.,IPP,600,20,8,14,201,215,27,NULL,NULL,NA
25-Feb-17,EASTERN,WEST BENGAL,RAIL,RAGHUNATHPUR TPP,DAMODAR VALLEY CORPORATION,CENTRAL,0,20,6,0,75,75,12,NULL,NULL,NA
25-Feb-17,NORTH EASTERN,ASSAM,RAIL,BONGAIGAON TPP,NTPC LIMITED.,CENTRAL,0,20,3,0,81,81,28,NULL,NULL,NA
26-Feb-17,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA POWER GENERATION COMPANY LIMITED,STATE,135,25,0,0,11,11,313,NULL,NULL,NA
26-Feb-17,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,5,0,112,112,23,NULL,NULL,NA
26-Feb-17,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,920,25,8,0,254,254,33,NULL,NULL,NA
26-Feb-17,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,1200,25,13,0,371,371,28,NULL,NULL,NA
26-Feb-17,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,600,25,8,0,313,313,38,NULL,NULL,NA
26-Feb-17,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,1500,25,11,0,255,255,24,NULL,NULL,NA
26-Feb-17,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,1320,25,8,0,461,461,56,NULL,NULL,NA
26-Feb-17,NORTHERN,PUNJAB,RAIL,GH TPS (LEH.MOH.),PUNJAB STATE POWER CORP. LTD.,STATE,920,30,6,0,292,292,50,NULL,NULL,NA
26-Feb-17,NORTHERN,PUNJAB,RAIL,ROPAR TPS,PUNJAB STATE POWER CORP. LTD.,STATE,1260,25,10,0,427,427,44,NULL,NULL,NA
26-Feb-17,NORTHERN,PUNJAB,RAIL,GND TPS(BHATINDA),PUNJAB STATE POWER CORP. LTD.,STATE,440,30,3,0,31,31,10,NULL,NULL,NA
26-Feb-17,NORTHERN,PUNJAB,RAIL,RAJPURA TPP,NABHA POWER LTD.,IPP,1400,30,16,0,166,166,11,NULL,NULL,NA
26-Feb-17,NORTHERN,PUNJAB,RAIL,TALWANDI SABO TPP,Talwandi Sabo Power Limited,IPP,1980,25,16,0,107,107,7,NULL,NULL,NA
26-Feb-17,NORTHERN,RAJASTHAN,RAIL,KOTA TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1240,30,18,0,382,382,22,NULL,NULL,NA
26-Feb-17,NORTHERN,RAJASTHAN,RAIL,SURATGARH TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1500,30,10,0,462,462,46,NULL,NULL,NA
26-Feb-17,NORTHERN,RAJASTHAN,RAIL,CHHABRA TPP,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,3320,30,14,0,107,107,8,NULL,NULL,Coal Sup.for new unit yet to c
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,ANPARA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,2630,15,43,0,598,598,14,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,HARDUAGANJ TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,665,25,9,0,272,272,31,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,PANKI TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,210,20,4,0,149,149,39,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,PARICHHA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1140,30,9,0,361,361,42,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,DADRI (NCTPP),NTPC LIMITED.,CENTRAL,1820,30,12,0,249,249,20,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,PITHEAD,RIHAND STPS,NTPC LIMITED.,CENTRAL,3000,15,43,0,1031,1031,24,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,PITHEAD,SINGRAULI STPS,NTPC LIMITED.,CENTRAL,2000,15,35,0,655,655,19,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,TANDA TPS,NTPC LIMITED.,CENTRAL,440,25,7,0,232,232,32,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,UNCHAHAR TPS,NTPC LIMITED.,CENTRAL,1550,25,16,0,496,496,32,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,ROSA TPP Ph-I,ROSSA POWER SUPPLY CO. LTD.,IPP,1200,25,17,35,360,396,23,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA C TPS,LANCO ANPARA POWER PVT. LTD.,IPP,1200,15,10,0,308,308,31,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,OBRA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1278,20,12,0,345,345,28,NULL,NULL,NA
26-Feb-17,NORTHERN,UTTAR PRADESH,RAIL,PRAYAGRAJ TPP,Prayagraj Power Generation Company limited,IPP,0,20,16,0,158,158,10,NULL,NULL,NA
26-Feb-17,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,9,0,116,116,13,NULL,NULL,NA
26-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,200,15,7,0,15,15,2,CRITICAL,SUPERCRITICAL,NA
26-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,1340,15,23,0,361,361,16,NULL,NULL,NA
26-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,2600,15,43,0,448,448,10,NULL,NULL,NA
26-Feb-17,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,2980,15,51,0,138,138,3,CRITICAL,SUPERCRITICAL,NA
26-Feb-17,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,10,0,128,128,13,NULL,NULL,NA
26-Feb-17,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER CO. PVT. LTD.,CENTRAL,500,20,7,0,121,121,18,NULL,NULL,NA
26-Feb-17,WESTERN,CHHATTISGARH,RAIL,BARADARHA TPS,D.B.POWER CORP. LTD.,IPP,1200,20,17,0,49,49,3,CRITICAL,SUPERCRITICAL,NA
26-Feb-17,WESTERN,CHHATTISGARH,RAIL,BALCO TPS,BHARAT ALUMINIUM CO. LTD.,IPP,0,20,8,0,95,95,12,NULL,NULL,NA
26-Feb-17,WESTERN,CHHATTISGARH,RAIL,MARWA TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,0,20,8,0,169,169,22,NULL,NULL,NA
26-Feb-17,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PVT,60,30,6,54,56,110,20,NULL,NULL,NA
26-Feb-17,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,740,30,5,61,39,100,21,NULL,NULL,NA
26-Feb-17,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,630,30,6,0,290,290,50,NULL,NULL,NA
26-Feb-17,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1350,30,10,0,404,404,41,NULL,NULL,NA
26-Feb-17,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1470,30,11,0,497,497,45,NULL,NULL,NA
26-Feb-17,WESTERN,MADHYA PRADESH,RAIL,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,210,15,3,0,50,50,15,NULL,NULL,NA
26-Feb-17,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1340,20,19,0,151,151,8,NULL,NULL,NA
26-Feb-17,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1330,20,12,0,183,183,15,NULL,NULL,NA
26-Feb-17,WESTERN,MADHYA PRADESH,RAIL,SHRI SINGHAJI TPP,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1200,20,10,0,108,108,11,NULL,NULL,NA
26-Feb-17,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,4760,15,74,0,1108,1108,15,NULL,NULL,NA
26-Feb-17,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAI PRAKASH POWER VENTURE LTD.,IPP,500,25,4,0,100,100,23,NULL,NULL,NA
26-Feb-17,WESTERN,MADHYA PRADESH,RAIL,ANUPPUR TPP,MB POWER MADHYA PRADESH LTD,IPP,1200,25,9,0,125,125,14,NULL,NULL,NA
26-Feb-17,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1420,20,19,0,165,165,9,NULL,NULL,NA
26-Feb-17,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,2920,20,31,0,437,437,14,NULL,NULL,NA
26-Feb-17,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1340,25,21,0,191,191,9,NULL,NULL,NA
26-Feb-17,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,2400,25,19,0,359,359,19,NULL,NULL,NA
26-Feb-17,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,7,0,158,158,24,NULL,NULL,NA
26-Feb-17,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1170,25,12,0,213,213,18,NULL,NULL,NA
